"","Model_Type","AUC_Cross_Validated"
"71","RSA_WCN_Mean_Score",0.871517027863777
"72","RSA_WCN_Mean_Score",0.884674922600619
"73","RSA_WCN_Mean_Score",0.884674922600619
"74","RSA_WCN_Mean_Score",0.861455108359133
"75","RSA_WCN_Mean_Score",0.886222910216718
"76","RSA_WCN_Mean_Score",0.872291021671827
"77","RSA_WCN_Mean_Score",0.88390092879257
"78","RSA_WCN_Mean_Score",0.890092879256966
"79","RSA_WCN_Mean_Score",0.885448916408669
"80","RSA_WCN_Mean_Score",0.881578947368421
"81","RSA_WCN_Mean_Score",0.879256965944272
"82","RSA_WCN_Mean_Score",0.865325077399381
"83","RSA_WCN_Mean_Score",0.877708978328173
"84","RSA_WCN_Mean_Score",0.874613003095975
"85","RSA_WCN_Mean_Score",0.861455108359133
"86","RSA_WCN_Mean_Score",0.886996904024768
"87","RSA_WCN_Mean_Score",0.887770897832817
"88","RSA_WCN_Mean_Score",0.857585139318885
"89","RSA_WCN_Mean_Score",0.890866873065015
"90","RSA_WCN_Mean_Score",0.864551083591331
"91","RSA_WCN_Mean_Score",0.884674922600619
"92","RSA_WCN_Mean_Score",0.873839009287926
"93","RSA_WCN_Mean_Score",0.873065015479876
"94","RSA_WCN_Mean_Score",0.885448916408669
"95","RSA_WCN_Mean_Score",0.863003095975232
"96","RSA_WCN_Mean_Score",0.880030959752322
"97","RSA_WCN_Mean_Score",0.888544891640867
"98","RSA_WCN_Mean_Score",0.880030959752322
"99","RSA_WCN_Mean_Score",0.873839009287926
"100","RSA_WCN_Mean_Score",0.885448916408669
"101","RSA_SS_Mean_Score",0.815015479876161
"102","RSA_SS_Mean_Score",0.818885448916409
"103","RSA_SS_Mean_Score",0.814241486068111
"104","RSA_SS_Mean_Score",0.771671826625387
"105","RSA_SS_Mean_Score",0.825851393188854
"106","RSA_SS_Mean_Score",0.822755417956656
"107","RSA_SS_Mean_Score",0.78328173374613
"108","RSA_SS_Mean_Score",0.80030959752322
"109","RSA_SS_Mean_Score",0.776315789473684
"110","RSA_SS_Mean_Score",0.761609907120743
"111","RSA_SS_Mean_Score",0.787151702786378
"112","RSA_SS_Mean_Score",0.777089783281734
"113","RSA_SS_Mean_Score",0.797213622291022
"114","RSA_SS_Mean_Score",0.804953560371517
"115","RSA_SS_Mean_Score",0.777863777089783
"116","RSA_SS_Mean_Score",0.795665634674923
"117","RSA_SS_Mean_Score",0.813467492260062
"118","RSA_SS_Mean_Score",0.78328173374613
"119","RSA_SS_Mean_Score",0.778637770897833
"120","RSA_SS_Mean_Score",0.763931888544892
"121","RSA_SS_Mean_Score",0.760061919504644
"122","RSA_SS_Mean_Score",0.780185758513932
"123","RSA_SS_Mean_Score",0.819659442724458
"124","RSA_SS_Mean_Score",0.788699690402477
"125","RSA_SS_Mean_Score",0.78250773993808
"126","RSA_SS_Mean_Score",0.772445820433436
"127","RSA_SS_Mean_Score",0.80030959752322
"128","RSA_SS_Mean_Score",0.752321981424149
"129","RSA_SS_Mean_Score",0.801857585139319
"130","RSA_SS_Mean_Score",0.78250773993808
"131","RSA_SS_Mean_Score",0.754643962848297
"132","RSA_SS_Mean_Score",0.791021671826625
"133","RSA_SS_Mean_Score",0.788699690402477
"134","RSA_SS_Mean_Score",0.79953560371517
"135","RSA_SS_Mean_Score",0.794117647058824
"136","RSA_SS_Mean_Score",0.788699690402477
"137","RSA_SS_Mean_Score",0.803405572755418
"138","RSA_SS_Mean_Score",0.794891640866873
"139","RSA_SS_Mean_Score",0.810371517027864
"140","RSA_SS_Mean_Score",0.78328173374613
"141","RSA_SS_Mean_Score",0.770897832817337
"142","RSA_SS_Mean_Score",0.784829721362229
"143","RSA_SS_Mean_Score",0.807275541795666
"144","RSA_SS_Mean_Score",0.789473684210526
"145","RSA_SS_Mean_Score",0.79953560371517
"146","RSA_SS_Mean_Score",0.802631578947368
"147","RSA_SS_Mean_Score",0.773993808049536
"148","RSA_SS_Mean_Score",0.78405572755418
"149","RSA_SS_Mean_Score",0.791795665634675
"150","RSA_SS_Mean_Score",0.801083591331269
"151","RSA_SS_Mean_Score",0.80030959752322
"152","RSA_SS_Mean_Score",0.814241486068112
"153","RSA_SS_Mean_Score",0.804953560371517
"154","RSA_SS_Mean_Score",0.791795665634675
"155","RSA_SS_Mean_Score",0.764705882352941
"156","RSA_SS_Mean_Score",0.796439628482972
"157","RSA_SS_Mean_Score",0.808823529411765
"158","RSA_SS_Mean_Score",0.801857585139319
"159","RSA_SS_Mean_Score",0.808049535603715
"160","RSA_SS_Mean_Score",0.787925696594427
"161","RSA_SS_Mean_Score",0.792569659442725
"162","RSA_SS_Mean_Score",0.807275541795666
"163","RSA_SS_Mean_Score",0.806501547987616
"164","RSA_SS_Mean_Score",0.78328173374613
"165","RSA_SS_Mean_Score",0.792569659442725
"166","RSA_SS_Mean_Score",0.773219814241486
"167","RSA_SS_Mean_Score",0.788699690402477
"168","RSA_SS_Mean_Score",0.821207430340557
"169","RSA_SS_Mean_Score",0.789473684210526
"170","RSA_SS_Mean_Score",0.785603715170279
"171","RSA_SS_Mean_Score",0.801857585139319
"172","RSA_SS_Mean_Score",0.805727554179567
"173","RSA_SS_Mean_Score",0.796439628482972
"174","RSA_SS_Mean_Score",0.806501547987616
"175","RSA_SS_Mean_Score",0.791795665634675
"176","RSA_SS_Mean_Score",0.813467492260062
"177","RSA_SS_Mean_Score",0.78405572755418
"178","RSA_SS_Mean_Score",0.790247678018576
"179","RSA_SS_Mean_Score",0.808049535603715
"180","RSA_SS_Mean_Score",0.789473684210526
"181","RSA_SS_Mean_Score",0.806501547987616
"182","RSA_SS_Mean_Score",0.798761609907121
"183","RSA_SS_Mean_Score",0.797987616099071
"184","RSA_SS_Mean_Score",0.835913312693498
"185","RSA_SS_Mean_Score",0.787925696594427
"186","RSA_SS_Mean_Score",0.815789473684211
"187","RSA_SS_Mean_Score",0.805727554179567
"188","RSA_SS_Mean_Score",0.812693498452012
"189","RSA_SS_Mean_Score",0.795665634674923
"190","RSA_SS_Mean_Score",0.791795665634675
"191","RSA_SS_Mean_Score",0.803405572755418
"192","RSA_SS_Mean_Score",0.798761609907121
"193","RSA_SS_Mean_Score",0.789473684210526
"194","RSA_SS_Mean_Score",0.76702786377709
"195","RSA_SS_Mean_Score",0.789473684210526
"196","RSA_SS_Mean_Score",0.781733746130031
"197","RSA_SS_Mean_Score",0.780185758513932
"198","RSA_SS_Mean_Score",0.765479876160991
"199","RSA_SS_Mean_Score",0.810371517027864
"200","RSA_SS_Mean_Score",0.772445820433437
"201","RSA_SS",0.756965944272446
"202","RSA_SS",0.757739938080495
"203","RSA_SS",0.756965944272446
"204","RSA_SS",0.740712074303406
"205","RSA_SS",0.76702786377709
"206","RSA_SS",0.791021671826625
"207","RSA_SS",0.754643962848297
"208","RSA_SS",0.76625386996904
"209","RSA_SS",0.740712074303406
"210","RSA_SS",0.729102167182663
"211","RSA_SS",0.756191950464396
"212","RSA_SS",0.757739938080495
"213","RSA_SS",0.760835913312694
"214","RSA_SS",0.736068111455108
"215","RSA_SS",0.736068111455108
"216","RSA_SS",0.740712074303406
"217","RSA_SS",0.706656346749226
"218","RSA_SS",0.74922600619195
"219","RSA_SS",0.734520123839009
"220","RSA_SS",0.75
"221","RSA_SS",0.773993808049536
"222","RSA_SS",0.739164086687306
"223","RSA_SS",0.736068111455108
"224","RSA_SS",0.756965944272446
"225","RSA_SS",0.73297213622291
"226","RSA_SS",0.702012383900929
"227","RSA_SS",0.76702786377709
"228","RSA_SS",0.755417956656347
"229","RSA_SS",0.739164086687306
"230","RSA_SS",0.719040247678019
"231","RSA_SS",0.730650154798762
"232","RSA_SS",0.753869969040248
"233","RSA_SS",0.735294117647059
"234","RSA_SS",0.770123839009288
"235","RSA_SS",0.718266253869969
"236","RSA_SS",0.739938080495356
"237","RSA_SS",0.75
"238","RSA_SS",0.755417956656347
"239","RSA_SS",0.741486068111455
"240","RSA_SS",0.731424148606811
"241","RSA_SS",0.743808049535604
"242","RSA_SS",0.736068111455108
"243","RSA_SS",0.720588235294118
"244","RSA_SS",0.748452012383901
"245","RSA_SS",0.698916408668731
"246","RSA_SS",0.789473684210526
"247","RSA_SS",0.729102167182663
"248","RSA_SS",0.708204334365325
"249","RSA_SS",0.729876160990712
"250","RSA_SS",0.772445820433437
"251","RSA_SS",0.736068111455108
"252","RSA_SS",0.736068111455108
"253","RSA_SS",0.726780185758514
"254","RSA_SS",0.761609907120743
"255","RSA_SS",0.744582043343653
"256","RSA_SS",0.731424148606811
"257","RSA_SS",0.688080495356037
"258","RSA_SS",0.743034055727554
"259","RSA_SS",0.763931888544892
"260","RSA_SS",0.753095975232198
"261","RSA_SS",0.801857585139319
"262","RSA_SS",0.685758513931888
"263","RSA_SS",0.767801857585139
"264","RSA_SS",0.74922600619195
"265","RSA_SS",0.776315789473684
"266","RSA_SS",0.753095975232198
"267","RSA_SS",0.709752321981424
"268","RSA_SS",0.702012383900929
"269","RSA_SS",0.743034055727554
"270","RSA_SS",0.760835913312694
"271","RSA_SS",0.743034055727554
"272","RSA_SS",0.742260061919505
"273","RSA_SS",0.73297213622291
"274","RSA_SS",0.740712074303406
"275","RSA_SS",0.746904024767802
"276","RSA_SS",0.726780185758514
"277","RSA_SS",0.73297213622291
"278","RSA_SS",0.772445820433436
"279","RSA_SS",0.759287925696594
"280","RSA_SS",0.695046439628483
"281","RSA_SS",0.74922600619195
"282","RSA_SS",0.736842105263158
"283","RSA_SS",0.781733746130031
"284","RSA_SS",0.713622291021672
"285","RSA_SS",0.746904024767802
"286","RSA_SS",0.740712074303406
"287","RSA_SS",0.760061919504644
"288","RSA_SS",0.753095975232198
"289","RSA_SS",0.74922600619195
"290","RSA_SS",0.773993808049536
"291","RSA_SS",0.758513931888545
"292","RSA_SS",0.771671826625387
"293","RSA_SS",0.739938080495356
"294","RSA_SS",0.756965944272446
"295","RSA_SS",0.758513931888545
"296","RSA_SS",0.760835913312694
"297","RSA_SS",0.739938080495356
"298","RSA_SS",0.777089783281734
"299","RSA_SS",0.759287925696594
"300","RSA_SS",0.758513931888545
"301","RSA_WCN_SS",0.869195046439629
"302","RSA_WCN_SS",0.872291021671827
"303","RSA_WCN_SS",0.869195046439629
"304","RSA_WCN_SS",0.854489164086687
"305","RSA_WCN_SS",0.870743034055728
"306","RSA_WCN_SS",0.872291021671827
"307","RSA_WCN_SS",0.860681114551084
"308","RSA_WCN_SS",0.880804953560372
"309","RSA_WCN_SS",0.836687306501548
"310","RSA_WCN_SS",0.86687306501548
"311","RSA_WCN_SS",0.845975232198142
"312","RSA_WCN_SS",0.86687306501548
"313","RSA_WCN_SS",0.863003095975232
"314","RSA_WCN_SS",0.845201238390093
"315","RSA_WCN_SS",0.861455108359133
"316","RSA_WCN_SS",0.848297213622291
"317","RSA_WCN_SS",0.815015479876161
"318","RSA_WCN_SS",0.873065015479876
"319","RSA_WCN_SS",0.875386996904025
"320","RSA_WCN_SS",0.855263157894737
"321","RSA_WCN_SS",0.881578947368421
"322","RSA_WCN_SS",0.864551083591331
"323","RSA_WCN_SS",0.86687306501548
"324","RSA_WCN_SS",0.856037151702786
"325","RSA_WCN_SS",0.881578947368421
"326","RSA_WCN_SS",0.864551083591331
"327","RSA_WCN_SS",0.863777089783282
"328","RSA_WCN_SS",0.852941176470588
"329","RSA_WCN_SS",0.856811145510836
"330","RSA_WCN_SS",0.886222910216718
"331","RSA_WCN_SS",0.873839009287926
"332","RSA_WCN_SS",0.88390092879257
"333","RSA_WCN_SS",0.886222910216718
"334","RSA_WCN_SS",0.847523219814242
"335","RSA_WCN_SS",0.875386996904025
"336","RSA_WCN_SS",0.861455108359133
"337","RSA_WCN_SS",0.857585139318885
"338","RSA_WCN_SS",0.828173374613003
"339","RSA_WCN_SS",0.847523219814242
"340","RSA_WCN_SS",0.881578947368421
"341","RSA_WCN_SS",0.856811145510836
"342","RSA_WCN_SS",0.86609907120743
"343","RSA_WCN_SS",0.869195046439629
"344","RSA_WCN_SS",0.876934984520124
"345","RSA_WCN_SS",0.887770897832817
"346","RSA_WCN_SS",0.878482972136223
"347","RSA_WCN_SS",0.846749226006192
"348","RSA_WCN_SS",0.871517027863777
"349","RSA_WCN_SS",0.851393188854489
"350","RSA_WCN_SS",0.86687306501548
"351","RSA_WCN_SS",0.872291021671827
"352","RSA_WCN_SS",0.857585139318885
"353","RSA_WCN_SS",0.86687306501548
"354","RSA_WCN_SS",0.858359133126935
"355","RSA_WCN_SS",0.860681114551084
"356","RSA_WCN_SS",0.844427244582043
"357","RSA_WCN_SS",0.869195046439629
"358","RSA_WCN_SS",0.84984520123839
"359","RSA_WCN_SS",0.879256965944272
"360","RSA_WCN_SS",0.862229102167183
"361","RSA_WCN_SS",0.862229102167183
"362","RSA_WCN_SS",0.887770897832817
"363","RSA_WCN_SS",0.873839009287926
"364","RSA_WCN_SS",0.854489164086687
"365","RSA_WCN_SS",0.874613003095975
"366","RSA_WCN_SS",0.859907120743034
"367","RSA_WCN_SS",0.851393188854489
"368","RSA_WCN_SS",0.857585139318885
"369","RSA_WCN_SS",0.841331269349845
"370","RSA_WCN_SS",0.880804953560372
"371","RSA_WCN_SS",0.854489164086687
"372","RSA_WCN_SS",0.86609907120743
"373","RSA_WCN_SS",0.873065015479876
"374","RSA_WCN_SS",0.88312693498452
"375","RSA_WCN_SS",0.867647058823529
"376","RSA_WCN_SS",0.872291021671827
"377","RSA_WCN_SS",0.868421052631579
"378","RSA_WCN_SS",0.864551083591331
"379","RSA_WCN_SS",0.875386996904025
"380","RSA_WCN_SS",0.863003095975232
"381","RSA_WCN_SS",0.852167182662539
"382","RSA_WCN_SS",0.832043343653251
"383","RSA_WCN_SS",0.864551083591331
"384","RSA_WCN_SS",0.865325077399381
"385","RSA_WCN_SS",0.872291021671827
"386","RSA_WCN_SS",0.862229102167183
"387","RSA_WCN_SS",0.872291021671827
"388","RSA_WCN_SS",0.871517027863777
"389","RSA_WCN_SS",0.876934984520124
"390","RSA_WCN_SS",0.843653250773994
"391","RSA_WCN_SS",0.856037151702786
"392","RSA_WCN_SS",0.877708978328173
"393","RSA_WCN_SS",0.884674922600619
"394","RSA_WCN_SS",0.861455108359133
"395","RSA_WCN_SS",0.86687306501548
"396","RSA_WCN_SS",0.867647058823529
"397","RSA_WCN_SS",0.897832817337461
"398","RSA_WCN_SS",0.874613003095975
"399","RSA_WCN_SS",0.859133126934985
"400","RSA_WCN_SS",0.859133126934985
"401","Mean_Score",0.770897832817337
"402","Mean_Score",0.772445820433436
"403","Mean_Score",0.771671826625387
"404","Mean_Score",0.786377708978328
"405","Mean_Score",0.767801857585139
"406","Mean_Score",0.768575851393189
"407","Mean_Score",0.741486068111455
"408","Mean_Score",0.763931888544892
"409","Mean_Score",0.756191950464396
"410","Mean_Score",0.760835913312694
"411","Mean_Score",0.780959752321981
"412","Mean_Score",0.758513931888545
"413","Mean_Score",0.753869969040248
"414","Mean_Score",0.751547987616099
"415","Mean_Score",0.760835913312694
"416","Mean_Score",0.751547987616099
"417","Mean_Score",0.78328173374613
"418","Mean_Score",0.756191950464396
"419","Mean_Score",0.775541795665635
"420","Mean_Score",0.734520123839009
"421","Mean_Score",0.773993808049536
"422","Mean_Score",0.786377708978328
"423","Mean_Score",0.773993808049536
"424","Mean_Score",0.75
"425","Mean_Score",0.75077399380805
"426","Mean_Score",0.760061919504644
"427","Mean_Score",0.770897832817337
"428","Mean_Score",0.763931888544892
"429","Mean_Score",0.756965944272446
"430","Mean_Score",0.767801857585139
"431","Mean_Score",0.769349845201238
"432","Mean_Score",0.763931888544892
"433","Mean_Score",0.764705882352941
"434","Mean_Score",0.753869969040248
"435","Mean_Score",0.753869969040248
"436","Mean_Score",0.753869969040248
"437","Mean_Score",0.760835913312694
"438","Mean_Score",0.757739938080495
"439","Mean_Score",0.758513931888545
"440","Mean_Score",0.763931888544892
"441","Mean_Score",0.756191950464396
"442","Mean_Score",0.753095975232198
"443","Mean_Score",0.756965944272446
"444","Mean_Score",0.753095975232198
"445","Mean_Score",0.763157894736842
"446","Mean_Score",0.765479876160991
"447","Mean_Score",0.758513931888545
"448","Mean_Score",0.760061919504644
"449","Mean_Score",0.773219814241486
"450","Mean_Score",0.760061919504644
"451","Mean_Score",0.754643962848297
"452","Mean_Score",0.757739938080495
"453","Mean_Score",0.763931888544892
"454","Mean_Score",0.770123839009288
"455","Mean_Score",0.753869969040248
"456","Mean_Score",0.777863777089783
"457","Mean_Score",0.784829721362229
"458","Mean_Score",0.768575851393189
"459","Mean_Score",0.759287925696594
"460","Mean_Score",0.764705882352941
"461","Mean_Score",0.761609907120743
"462","Mean_Score",0.775541795665635
"463","Mean_Score",0.776315789473684
"464","Mean_Score",0.770123839009288
"465","Mean_Score",0.76625386996904
"466","Mean_Score",0.754643962848297
"467","Mean_Score",0.762383900928793
"468","Mean_Score",0.763157894736842
"469","Mean_Score",0.759287925696594
"470","Mean_Score",0.764705882352941
"471","Mean_Score",0.78328173374613
"472","Mean_Score",0.769349845201238
"473","Mean_Score",0.777089783281734
"474","Mean_Score",0.758513931888545
"475","Mean_Score",0.741486068111455
"476","Mean_Score",0.755417956656347
"477","Mean_Score",0.760835913312694
"478","Mean_Score",0.80030959752322
"479","Mean_Score",0.781733746130031
"480","Mean_Score",0.779411764705882
"481","Mean_Score",0.770897832817337
"482","Mean_Score",0.753095975232198
"483","Mean_Score",0.729102167182663
"484","Mean_Score",0.76702786377709
"485","Mean_Score",0.76702786377709
"486","Mean_Score",0.73297213622291
"487","Mean_Score",0.742260061919505
"488","Mean_Score",0.787151702786378
"489","Mean_Score",0.743034055727554
"490","Mean_Score",0.760061919504644
"491","Mean_Score",0.743808049535604
"492","Mean_Score",0.769349845201238
"493","Mean_Score",0.738390092879257
"494","Mean_Score",0.774767801857585
"495","Mean_Score",0.755417956656347
"496","Mean_Score",0.753095975232198
"497","Mean_Score",0.751547987616099
"498","Mean_Score",0.743808049535604
"499","Mean_Score",0.770123839009288
"500","Mean_Score",0.764705882352941
"501","RSA_Mean_Score",0.778637770897833
"502","RSA_Mean_Score",0.796439628482972
"503","RSA_Mean_Score",0.79953560371517
"504","RSA_Mean_Score",0.780185758513932
"505","RSA_Mean_Score",0.776315789473684
"506","RSA_Mean_Score",0.801857585139319
"507","RSA_Mean_Score",0.794117647058823
"508","RSA_Mean_Score",0.764705882352941
"509","RSA_Mean_Score",0.803405572755418
"510","RSA_Mean_Score",0.787925696594427
"511","RSA_Mean_Score",0.787151702786378
"512","RSA_Mean_Score",0.770897832817337
"513","RSA_Mean_Score",0.752321981424149
"514","RSA_Mean_Score",0.80030959752322
"515","RSA_Mean_Score",0.765479876160991
"516","RSA_Mean_Score",0.818885448916409
"517","RSA_Mean_Score",0.782507739938081
"518","RSA_Mean_Score",0.741486068111455
"519","RSA_Mean_Score",0.714396284829721
"520","RSA_Mean_Score",0.770123839009288
"521","RSA_Mean_Score",0.770123839009288
"522","RSA_Mean_Score",0.791795665634675
"523","RSA_Mean_Score",0.806501547987616
"524","RSA_Mean_Score",0.786377708978328
"525","RSA_Mean_Score",0.79953560371517
"526","RSA_Mean_Score",0.784829721362229
"527","RSA_Mean_Score",0.780959752321981
"528","RSA_Mean_Score",0.777863777089783
"529","RSA_Mean_Score",0.789473684210526
"530","RSA_Mean_Score",0.76702786377709
"531","RSA_Mean_Score",0.747678018575851
"532","RSA_Mean_Score",0.75077399380805
"533","RSA_Mean_Score",0.743808049535604
"534","RSA_Mean_Score",0.794117647058823
"535","RSA_Mean_Score",0.769349845201238
"536","RSA_Mean_Score",0.798761609907121
"537","RSA_Mean_Score",0.780959752321981
"538","RSA_Mean_Score",0.768575851393189
"539","RSA_Mean_Score",0.770897832817337
"540","RSA_Mean_Score",0.791795665634675
"541","RSA_Mean_Score",0.759287925696594
"542","RSA_Mean_Score",0.793343653250774
"543","RSA_Mean_Score",0.744582043343653
"544","RSA_Mean_Score",0.792569659442725
"545","RSA_Mean_Score",0.758513931888545
"546","RSA_Mean_Score",0.765479876160991
"547","RSA_Mean_Score",0.811145510835913
"548","RSA_Mean_Score",0.782507739938081
"549","RSA_Mean_Score",0.773993808049536
"550","RSA_Mean_Score",0.785603715170279
"551","RSA_Mean_Score",0.732198142414861
"552","RSA_Mean_Score",0.779411764705882
"553","RSA_Mean_Score",0.76702786377709
"554","RSA_Mean_Score",0.789473684210526
"555","RSA_Mean_Score",0.804953560371517
"556","RSA_Mean_Score",0.792569659442724
"557","RSA_Mean_Score",0.788699690402477
"558","RSA_Mean_Score",0.770897832817337
"559","RSA_Mean_Score",0.797213622291022
"560","RSA_Mean_Score",0.788699690402477
"561","RSA_Mean_Score",0.773219814241486
"562","RSA_Mean_Score",0.769349845201238
"563","RSA_Mean_Score",0.801857585139319
"564","RSA_Mean_Score",0.780959752321981
"565","RSA_Mean_Score",0.808049535603715
"566","RSA_Mean_Score",0.755417956656347
"567","RSA_Mean_Score",0.776315789473684
"568","RSA_Mean_Score",0.801857585139319
"569","RSA_Mean_Score",0.773993808049536
"570","RSA_Mean_Score",0.78405572755418
"571","RSA_Mean_Score",0.76625386996904
"572","RSA_Mean_Score",0.781733746130031
"573","RSA_Mean_Score",0.786377708978328
"574","RSA_Mean_Score",0.778637770897833
"575","RSA_Mean_Score",0.786377708978328
"576","RSA_Mean_Score",0.797987616099071
"577","RSA_Mean_Score",0.792569659442725
"578","RSA_Mean_Score",0.790247678018576
"579","RSA_Mean_Score",0.770897832817337
"580","RSA_Mean_Score",0.812693498452012
"581","RSA_Mean_Score",0.786377708978328
"582","RSA_Mean_Score",0.806501547987616
"583","RSA_Mean_Score",0.758513931888545
"584","RSA_Mean_Score",0.791795665634675
"585","RSA_Mean_Score",0.798761609907121
"586","RSA_Mean_Score",0.810371517027864
"587","RSA_Mean_Score",0.794117647058824
"588","RSA_Mean_Score",0.76702786377709
"589","RSA_Mean_Score",0.809597523219814
"590","RSA_Mean_Score",0.796439628482972
"591","RSA_Mean_Score",0.815015479876161
"592","RSA_Mean_Score",0.779411764705882
"593","RSA_Mean_Score",0.78328173374613
"594","RSA_Mean_Score",0.777089783281734
"595","RSA_Mean_Score",0.779411764705882
"596","RSA_Mean_Score",0.753095975232198
"597","RSA_Mean_Score",0.805727554179567
"598","RSA_Mean_Score",0.794117647058823
"599","RSA_Mean_Score",0.803405572755418
"600","RSA_Mean_Score",0.788699690402477
"601","RSA_WCN",0.825077399380805
"602","RSA_WCN",0.857585139318885
"603","RSA_WCN",0.845201238390093
"604","RSA_WCN",0.828173374613003
"605","RSA_WCN",0.83359133126935
"606","RSA_WCN",0.859133126934985
"607","RSA_WCN",0.852167182662539
"608","RSA_WCN",0.839009287925697
"609","RSA_WCN",0.826625386996904
"610","RSA_WCN",0.825851393188854
"611","RSA_WCN",0.835913312693498
"612","RSA_WCN",0.859907120743034
"613","RSA_WCN",0.822755417956656
"614","RSA_WCN",0.830495356037152
"615","RSA_WCN",0.827399380804954
"616","RSA_WCN",0.847523219814242
"617","RSA_WCN",0.827399380804954
"618","RSA_WCN",0.839009287925697
"619","RSA_WCN",0.871517027863777
"620","RSA_WCN",0.856037151702786
"621","RSA_WCN",0.854489164086687
"622","RSA_WCN",0.813467492260062
"623","RSA_WCN",0.865325077399381
"624","RSA_WCN",0.845201238390093
"625","RSA_WCN",0.871517027863777
"626","RSA_WCN",0.842105263157895
"627","RSA_WCN",0.855263157894737
"628","RSA_WCN",0.839783281733746
"629","RSA_WCN",0.856037151702786
"630","RSA_WCN",0.855263157894737
"631","RSA_WCN",0.854489164086687
"632","RSA_WCN",0.772445820433437
"633","RSA_WCN",0.847523219814242
"634","RSA_WCN",0.860681114551084
"635","RSA_WCN",0.857585139318885
"636","RSA_WCN",0.823529411764706
"637","RSA_WCN",0.856037151702786
"638","RSA_WCN",0.842105263157895
"639","RSA_WCN",0.852941176470588
"640","RSA_WCN",0.837461300309598
"641","RSA_WCN",0.842879256965944
"642","RSA_WCN",0.841331269349845
"643","RSA_WCN",0.849071207430341
"644","RSA_WCN",0.836687306501548
"645","RSA_WCN",0.838235294117647
