"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.910815939278937,"RSA_WCN"
"2",2,"RSA_WCN",0.857685009487666,"RSA_WCN"
"3",3,"RSA_WCN",0.886148007590133,"RSA_WCN"
"4",4,"RSA_WCN",0.875576036866359,"RSA_WCN"
"5",5,"RSA_WCN",0.860952380952381,"RSA_WCN"
"6",6,"RSA_WCN",0.878557874762808,"RSA_WCN"
"7",7,"RSA_WCN",0.880392156862745,"RSA_WCN"
"8",8,"RSA_WCN",0.868627450980392,"RSA_WCN"
"9",9,"RSA_WCN",0.874762808349146,"RSA_WCN"
"10",10,"RSA_WCN",0.904901960784314,"RSA_WCN"
