"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.876497695852535,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.887096774193548,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.862672811059908,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.892789373814042,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.880392156862745,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.867172675521822,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.901328273244782,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.86078431372549,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.857843137254902,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.912745098039216,"WCN_SS_Mean_Score"
