"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.827324478178368,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.830414746543779,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.840607210626186,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.857685009487666,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.801960784313726,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.824884792626728,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.854901960784314,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.849019607843137,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.82843137254902,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.812144212523719,"RSA_Mean_Score"
