"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.821631878557875,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.873732718894009,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.838235294117647,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.849019607843137,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.819734345351044,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.868121442125237,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.862428842504744,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.82843137254902,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.826666666666667,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.826375711574952,"SS_Mean_Score"
