"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.842857142857143,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.832352941176471,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.848039215686274,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.843453510436433,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.873814041745731,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.836274509803922,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.861480075901328,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.844239631336406,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.862428842504744,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.852941176470588,"RSA_SS_Mean_Score"
