"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.834313725490196,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.812144212523719,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.833017077798861,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.827649769585253,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.819354838709677,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.837760910815939,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.845098039215686,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.844117647058824,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.830392156862745,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.853889943074004,"RSA_Mean_Score"
