"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.92,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.935294117647059,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.925047438330171,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.929791271347249,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.918406072106262,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.920303605313093,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.935483870967742,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.955238095238095,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.93168880455408,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.916666666666667,"RSA_WCN_Mean_Score"
