"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.802857142857143,"Mean_Score"
"2",2,"Mean_Score",0.821631878557875,"Mean_Score"
"3",3,"Mean_Score",0.803921568627451,"Mean_Score"
"4",4,"Mean_Score",0.829222011385199,"Mean_Score"
"5",5,"Mean_Score",0.80184331797235,"Mean_Score"
"6",6,"Mean_Score",0.791271347248577,"Mean_Score"
"7",7,"Mean_Score",0.831372549019608,"Mean_Score"
"8",8,"Mean_Score",0.825426944971537,"Mean_Score"
"9",9,"Mean_Score",0.809297912713472,"Mean_Score"
"10",10,"Mean_Score",0.816666666666667,"Mean_Score"
