"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.85673624288425,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.870018975332068,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.872549019607843,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.851043643263757,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.888571428571429,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.868627450980392,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.873814041745731,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.892165898617511,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.87843137254902,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.888994307400379,"WCN_Mean_Score"
