"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.866223908918406,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.887557603686636,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.857843137254902,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.879411764705882,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.880392156862745,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.863377609108159,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.870018975332068,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.892165898617511,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.874509803921569,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.868121442125237,"WCN_Mean_Score"
