"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.866666666666667,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.826375711574953,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.86078431372549,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.821631878557875,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.846078431372549,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.886274509803922,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.851043643263757,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.869124423963134,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.867172675521822,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.84147465437788,"RSA_SS_Mean_Score"
