"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.830170777988615,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.814705882352941,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.823963133640553,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.851992409867173,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.835294117647059,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.832352941176471,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.835863377609108,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.817647058823529,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.838709677419355,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.833179723502304,"RSA_Mean_Score"
