"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.874762808349146,"RSA_WCN"
"2",2,"RSA_WCN",0.888235294117647,"RSA_WCN"
"3",3,"RSA_WCN",0.899539170506912,"RSA_WCN"
"4",4,"RSA_WCN",0.885199240986717,"RSA_WCN"
"5",5,"RSA_WCN",0.861764705882353,"RSA_WCN"
"6",6,"RSA_WCN",0.895635673624288,"RSA_WCN"
"7",7,"RSA_WCN",0.88045540796964,"RSA_WCN"
"8",8,"RSA_WCN",0.875576036866359,"RSA_WCN"
"9",9,"RSA_WCN",0.876470588235294,"RSA_WCN"
"10",10,"RSA_WCN",0.866666666666667,"RSA_WCN"
