"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.855787476280835,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.838709677419355,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.857685009487666,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.816666666666667,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.840552995391705,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.835863377609108,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.803921568627451,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.832068311195446,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.825490196078431,"RSA_Mean_Score"
