"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.853889943074004,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.867172675521822,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.886148007590133,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.878341013824885,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.898039215686275,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.889943074003795,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.874654377880184,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.868627450980392,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.853921568627451,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.867647058823529,"WCN_Mean_Score"
