"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.878557874762808,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.885199240986717,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.924509803921569,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.856862745098039,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.865686274509804,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.870018975332068,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.890196078431373,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.869124423963134,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.891244239631336,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.857685009487666,"WCN_SS_Mean_Score"
