"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.892789373814042,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.870967741935484,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.876470588235294,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.911764705882353,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.883301707779886,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.875711574952562,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.891244239631336,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.87156862745098,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.864326375711575,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.87156862745098,"WCN_SS_Mean_Score"
