"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.882352941176471,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.90607210626186,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.879506641366224,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.873529411764706,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.899019607843137,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.88294930875576,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.851960784313725,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.895098039215686,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.859582542694497,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.873732718894009,"WCN_SS_Mean_Score"
