"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.864326375711575,"RSA_WCN"
"2",2,"RSA_WCN",0.875490196078431,"RSA_WCN"
"3",3,"RSA_WCN",0.901960784313726,"RSA_WCN"
"4",4,"RSA_WCN",0.885714285714286,"RSA_WCN"
"5",5,"RSA_WCN",0.858633776091082,"RSA_WCN"
"6",6,"RSA_WCN",0.858633776091082,"RSA_WCN"
"7",7,"RSA_WCN",0.876190476190476,"RSA_WCN"
"8",8,"RSA_WCN",0.88045540796964,"RSA_WCN"
"9",9,"RSA_WCN",0.894117647058824,"RSA_WCN"
"10",10,"RSA_WCN",0.888994307400379,"RSA_WCN"
