"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.861480075901328,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.86078431372549,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.927893738140417,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.861764705882353,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.883301707779886,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.863377609108159,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.886274509803922,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.889400921658986,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.9,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.870967741935484,"WCN_SS_Mean_Score"
