"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.86527514231499,"RSA_WCN"
"2",2,"RSA_WCN",0.886635944700461,"RSA_WCN"
"3",3,"RSA_WCN",0.866666666666667,"RSA_WCN"
"4",4,"RSA_WCN",0.884250474383302,"RSA_WCN"
"5",5,"RSA_WCN",0.870018975332068,"RSA_WCN"
"6",6,"RSA_WCN",0.877450980392157,"RSA_WCN"
"7",7,"RSA_WCN",0.872549019607843,"RSA_WCN"
"8",8,"RSA_WCN",0.88110599078341,"RSA_WCN"
"9",9,"RSA_WCN",0.888994307400379,"RSA_WCN"
"10",10,"RSA_WCN",0.902941176470588,"RSA_WCN"
