"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.888994307400379,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.87156862745098,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.869124423963134,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.873814041745731,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.882352941176471,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.881404174573055,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.876470588235294,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.884313725490196,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.871889400921659,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.9146110056926,"WCN_SS_Mean_Score"
