"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.846078431372549,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.865686274509804,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.867647058823529,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.857685009487666,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.833017077798861,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.83963133640553,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.821631878557875,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.825426944971537,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.855882352941176,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.819354838709677,"SS_Mean_Score"
