"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.885199240986717,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.919607843137255,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.867172675521822,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.894930875576037,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.859582542694497,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.896584440227704,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.869070208728653,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.9,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.858823529411765,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.865686274509804,"WCN_SS_Mean_Score"
