"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.821198156682028,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.83965844402277,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.851043643263757,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.870588235294118,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.826375711574952,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.831372549019608,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.801960784313726,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.806666666666667,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.862428842504744,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.816888045540797,"RSA_Mean_Score"
