"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS_Mean_Score",0.947058823529412,"RSA_WCN_SS_Mean_Score"
"2",2,"RSA_WCN_SS_Mean_Score",0.915207373271889,"RSA_WCN_SS_Mean_Score"
"3",3,"RSA_WCN_SS_Mean_Score",0.94022770398482,"RSA_WCN_SS_Mean_Score"
"4",4,"RSA_WCN_SS_Mean_Score",0.914285714285714,"RSA_WCN_SS_Mean_Score"
"5",5,"RSA_WCN_SS_Mean_Score",0.957843137254902,"RSA_WCN_SS_Mean_Score"
"6",6,"RSA_WCN_SS_Mean_Score",0.925047438330171,"RSA_WCN_SS_Mean_Score"
"7",7,"RSA_WCN_SS_Mean_Score",0.925047438330171,"RSA_WCN_SS_Mean_Score"
"8",8,"RSA_WCN_SS_Mean_Score",0.931372549019608,"RSA_WCN_SS_Mean_Score"
"9",9,"RSA_WCN_SS_Mean_Score",0.925047438330171,"RSA_WCN_SS_Mean_Score"
"10",10,"RSA_WCN_SS_Mean_Score",0.917647058823529,"RSA_WCN_SS_Mean_Score"
