"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.85673624288425,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.854901960784314,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.835863377609108,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.833965844402277,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.832068311195446,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.840552995391705,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.856190476190476,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.865686274509804,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.811764705882353,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.829222011385199,"SS_Mean_Score"
