"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.864705882352941,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.881404174573055,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.884250474383302,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.868121442125237,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.885714285714286,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.850980392156863,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.863377609108159,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.900460829493088,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.869607843137255,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.868627450980392,"WCN_Mean_Score"
