"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.873529411764706,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.870018975332068,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.857843137254902,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.895098039215686,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.881404174573055,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.893087557603687,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.892380952380952,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.869070208728653,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.90607210626186,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.86527514231499,"WCN_SS_Mean_Score"
