"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.871916508538899,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.870967741935484,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.888045540796964,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.867172675521822,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.913725490196078,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.867647058823529,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.868202764976958,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.858823529411765,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.862857142857143,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.868121442125237,"WCN_Mean_Score"
