"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.911764705882353,"RSA_WCN"
"2",2,"RSA_WCN",0.890196078431373,"RSA_WCN"
"3",3,"RSA_WCN",0.893738140417457,"RSA_WCN"
"4",4,"RSA_WCN",0.881404174573055,"RSA_WCN"
"5",5,"RSA_WCN",0.876190476190476,"RSA_WCN"
"6",6,"RSA_WCN",0.863377609108159,"RSA_WCN"
"7",7,"RSA_WCN",0.868121442125237,"RSA_WCN"
"8",8,"RSA_WCN",0.870967741935484,"RSA_WCN"
"9",9,"RSA_WCN",0.873814041745731,"RSA_WCN"
"10",10,"RSA_WCN",0.874285714285714,"RSA_WCN"
