"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.888994307400379,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.865437788018433,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.876470588235294,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.902304147465438,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.890891840607211,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.883333333333333,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.867172675521822,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.915686274509804,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.859803921568628,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.877609108159393,"WCN_SS_Mean_Score"
