"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.841176470588235,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.854901960784314,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.862672811059908,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.840196078431373,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.838709677419355,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.887096774193548,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.841555977229602,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.857843137254902,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.849769585253456,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.858633776091082,"RSA_SS_Mean_Score"
