"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.861480075901328,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.857685009487666,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.827450980392157,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.833333333333333,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.822549019607843,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.817836812144213,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.82156862745098,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.854838709677419,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.849146110056926,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.862672811059908,"SS_Mean_Score"
