"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.855787476280835,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.833179723502304,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.844402277039848,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.840196078431373,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.870588235294118,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.836274509803922,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.83963133640553,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.836812144212524,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.821631878557875,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.85,"SS_Mean_Score"
