"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.86,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.870967741935484,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.866223908918406,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.865686274509804,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.898481973434535,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.879506641366224,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.86078431372549,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.927450980392157,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.870046082949309,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.85673624288425,"WCN_Mean_Score"
