"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.86527514231499,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.823529411764706,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.820683111954459,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.830170777988615,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.813725490196078,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.841904761904762,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.820683111954459,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.842857142857143,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.899019607843137,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.861480075901328,"SS_Mean_Score"
