"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.815686274509804,"Mean_Score"
"2",2,"Mean_Score",0.810138248847926,"Mean_Score"
"3",3,"Mean_Score",0.857685009487666,"Mean_Score"
"4",4,"Mean_Score",0.79696394686907,"Mean_Score"
"5",5,"Mean_Score",0.797912713472486,"Mean_Score"
"6",6,"Mean_Score",0.835238095238095,"Mean_Score"
"7",7,"Mean_Score",0.815686274509804,"Mean_Score"
"8",8,"Mean_Score",0.793168880455408,"Mean_Score"
"9",9,"Mean_Score",0.815939278937381,"Mean_Score"
"10",10,"Mean_Score",0.796078431372549,"Mean_Score"
