"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.833965844402277,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.874762808349146,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.831336405529954,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.863377609108159,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.85,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.851043643263757,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.854901960784314,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.849146110056926,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.814285714285714,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.829411764705882,"SS_Mean_Score"
