"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.846299810246679,"Mean_Score"
"2",2,"Mean_Score",0.807373271889401,"Mean_Score"
"3",3,"Mean_Score",0.835863377609108,"Mean_Score"
"4",4,"Mean_Score",0.805882352941176,"Mean_Score"
"5",5,"Mean_Score",0.795098039215686,"Mean_Score"
"6",6,"Mean_Score",0.803921568627451,"Mean_Score"
"7",7,"Mean_Score",0.835863377609108,"Mean_Score"
"8",8,"Mean_Score",0.81078431372549,"Mean_Score"
"9",9,"Mean_Score",0.790783410138249,"Mean_Score"
"10",10,"Mean_Score",0.802656546489564,"Mean_Score"
