"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.862428842504744,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.87843137254902,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.870018975332068,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.861480075901328,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.884250474383302,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.909803921568627,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.851992409867173,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.885714285714286,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.898039215686275,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.884792626728111,"WCN_SS_Mean_Score"
