"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.834914611005693,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.833333333333333,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.855882352941177,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.866359447004608,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.890891840607211,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.847058823529412,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.832258064516129,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.862428842504744,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.841555977229602,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.859803921568628,"RSA_SS_Mean_Score"
