"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.950664136622391,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.921252371916509,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.918406072106262,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.925490196078431,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.926470588235294,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.938330170777989,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.92,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.917647058823529,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.934562211981567,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.924098671726755,"RSA_WCN_Mean_Score"
