"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.819354838709677,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.857843137254902,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.833333333333333,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.85,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.854838709677419,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.810246679316888,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.826375711574952,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.836812144212524,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.812903225806452,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.830392156862745,"RSA_Mean_Score"
