"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.825714285714286,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.812144212523719,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.835023041474654,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.820683111954459,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.852941176470588,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.851992409867173,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.850980392156863,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.809803921568627,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.860531309297913,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.832068311195446,"RSA_Mean_Score"
