"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.813092979127135,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.83111954459203,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.848039215686274,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.828273244781784,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.850691244239631,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.825490196078431,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.82258064516129,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.835944700460829,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.855882352941176,"RSA_Mean_Score"
