"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.826728110599078,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.843137254901961,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.81404174573055,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.851043643263757,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.838709677419355,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.820683111954459,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.829411764705882,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.867619047619048,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.851992409867173,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.867647058823529,"SS_Mean_Score"
