"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS",0.829411764705882,"SS"
"2",2,"SS",0.829411764705882,"SS"
"3",3,"SS",0.831336405529954,"SS"
"4",4,"SS",0.859047619047619,"SS"
"5",5,"SS",0.855787476280835,"SS"
"6",6,"SS",0.851992409867173,"SS"
"7",7,"SS",0.83921568627451,"SS"
"8",8,"SS",0.82258064516129,"SS"
"9",9,"SS",0.891840607210626,"SS"
"10",10,"SS",0.826375711574953,"SS"
