"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.86527514231499,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.864326375711575,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.857685009487666,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.869607843137255,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.878557874762808,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.892380952380952,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.896584440227704,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.857843137254902,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.859907834101382,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.898039215686275,"WCN_Mean_Score"
