"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS",0.836812144212524,"RSA_SS"
"2",2,"RSA_SS",0.808349146110057,"RSA_SS"
"3",3,"RSA_SS",0.825426944971537,"RSA_SS"
"4",4,"RSA_SS",0.789861751152074,"RSA_SS"
"5",5,"RSA_SS",0.832068311195446,"RSA_SS"
"6",6,"RSA_SS",0.78921568627451,"RSA_SS"
"7",7,"RSA_SS",0.785294117647059,"RSA_SS"
"8",8,"RSA_SS",0.796078431372549,"RSA_SS"
"9",9,"RSA_SS",0.785578747628083,"RSA_SS"
"10",10,"RSA_SS",0.833333333333333,"RSA_SS"
