"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.86527514231499,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.891428571428571,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.896584440227704,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.887096774193548,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.858823529411765,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.875711574952562,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.871916508538899,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.901328273244782,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.90952380952381,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.853921568627451,"WCN_SS_Mean_Score"
