"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.945098039215686,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.924098671726755,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.919607843137255,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.918627450980392,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.933586337760911,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.920303605313093,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.933640552995392,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.91889400921659,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.919607843137255,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.950664136622391,"RSA_WCN_Mean_Score"
