"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS",0.875711574952562,"WCN_SS"
"2",2,"WCN_SS",0.876470588235294,"WCN_SS"
"3",3,"WCN_SS",0.876190476190476,"WCN_SS"
"4",4,"WCN_SS",0.861480075901328,"WCN_SS"
"5",5,"WCN_SS",0.853921568627451,"WCN_SS"
"6",6,"WCN_SS",0.867172675521822,"WCN_SS"
"7",7,"WCN_SS",0.877609108159393,"WCN_SS"
"8",8,"WCN_SS",0.881372549019608,"WCN_SS"
"9",9,"WCN_SS",0.904174573055028,"WCN_SS"
"10",10,"WCN_SS",0.864516129032258,"WCN_SS"
