"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.859582542694497,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.852941176470588,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.858986175115207,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.830392156862745,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.861480075901328,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.836274509803922,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.819734345351044,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.828273244781784,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.841176470588235,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.828571428571429,"SS_Mean_Score"
