"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.848571428571429,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.812745098039216,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.813092979127135,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.811981566820276,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.846299810246679,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.825490196078431,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.82156862745098,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.82258064516129,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.870018975332068,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.858633776091082,"RSA_Mean_Score"
