"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.861480075901328,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.865686274509804,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.866666666666667,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.853889943074004,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.850094876660342,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.827324478178368,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.850094876660342,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.823809523809524,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.857685009487666,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.885294117647059,"RSA_SS_Mean_Score"
