"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.873333333333333,"RSA_WCN"
"2",2,"RSA_WCN",0.874762808349146,"RSA_WCN"
"3",3,"RSA_WCN",0.863594470046083,"RSA_WCN"
"4",4,"RSA_WCN",0.920303605313093,"RSA_WCN"
"5",5,"RSA_WCN",0.893137254901961,"RSA_WCN"
"6",6,"RSA_WCN",0.888994307400379,"RSA_WCN"
"7",7,"RSA_WCN",0.883301707779886,"RSA_WCN"
"8",8,"RSA_WCN",0.864326375711575,"RSA_WCN"
"9",9,"RSA_WCN",0.873529411764706,"RSA_WCN"
"10",10,"RSA_WCN",0.863725490196078,"RSA_WCN"
