"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.901960784313726,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.864705882352941,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.938330170777989,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.86078431372549,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.87926267281106,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.873732718894009,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.857685009487666,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.893738140417457,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.865686274509804,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.885199240986717,"WCN_SS_Mean_Score"
