"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.938330170777989,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.929953917050691,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.954459203036053,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.92156862745098,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.922549019607843,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.913725490196078,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.933586337760911,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.918406072106262,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.925047438330171,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.921904761904762,"RSA_WCN_Mean_Score"
