"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.932718894009217,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.972549019607843,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.925047438330171,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.925490196078431,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.933586337760911,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.92314990512334,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.92314990512334,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.915559772296015,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.917142857142857,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.923529411764706,"RSA_WCN_Mean_Score"
