"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.92073732718894,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.922201138519924,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.932637571157495,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.956356736242884,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.925996204933586,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.919607843137255,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.920588235294118,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.942857142857143,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.920588235294118,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.924098671726755,"RSA_WCN_Mean_Score"
