"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.825426944971537,"Mean_Score"
"2",2,"Mean_Score",0.795391705069124,"Mean_Score"
"3",3,"Mean_Score",0.80550284629981,"Mean_Score"
"4",4,"Mean_Score",0.790322580645161,"Mean_Score"
"5",5,"Mean_Score",0.813725490196078,"Mean_Score"
"6",6,"Mean_Score",0.837254901960784,"Mean_Score"
"7",7,"Mean_Score",0.819607843137255,"Mean_Score"
"8",8,"Mean_Score",0.842504743833017,"Mean_Score"
"9",9,"Mean_Score",0.800980392156863,"Mean_Score"
"10",10,"Mean_Score",0.806451612903226,"Mean_Score"
