"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.839047619047619,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.874762808349146,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.829222011385199,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.837760910815939,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.826666666666667,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.837254901960784,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.842504743833017,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.846078431372549,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.85673624288425,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.920303605313093,"RSA_SS_Mean_Score"
